CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
8613,,18,RELIGIÃO,28,Igreja,6,Evangélica Quadrangular,11,Particular,BARREIRINHA,Barreirinha,138,Secretaria Geral de Administração e Finanças - quadrangular,N235C,R. VER. JURANDIR DE AZEVEDO E SILVA,,,2,,52,BARREIRINHA,,3,Boa Vista,-253 706 492 413 344,-49 260 887 595 678,0,0,0,0,,,,www.sgaf.org.br,
726,41133820,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,MADRE TEREZA NAPOLI,Madre Tereza Napoli,155,,S635,R. BARTOLOMEU LOURENÇO DE GUSMÃO,,,4711,,56,BOQUEIRÃO,S17,6,Boqueirão,-255 098 352 664 756,-492 275 394 469 884,1,1,0,0,3276-3474,,cfdobp@ibest.com.br,,
8632,,18,RELIGIÃO,28,Igreja,6,Evangélica Quadrangular,11,Particular,BOA VISTA - 6ª,6ª,138,Secretaria Geral de Administração e Finanças - quadrangular,N118,R. MIGUEL PIEKARSKI,,,647,,34,BOA VISTA,,3,Boa Vista,-253 895 141 775 501,-492 509 888 942 157,0,0,0,0,3357-5278,,,www.sgaf.org.br,
5840,41605918,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,3,Público Municipal,VITÓRIA RÉGIA,Vitória Régia,120,Secretaria Municipal da Educação,W430D,R. LUDVINA SCHUSTER PAES,,,290,,75,CIDADE INDUSTRIAL,V5,9,CIC,-255 415 200 884 819,-493 397 569 004 174,1,1,0,0,3346-2360,,cmeivitoriaregia@sme.curitiba.pr.gov.br,,
3879,,11,EDUCAÇÃO,89,Centro Universitario,1,Educação Superior,11,Particular,FRANCISCANO DO PARANÁ - FAE - Campus Centro,UNIFAE - Centro,169,,S020,R. 24 DE MAIO,,,135,,1,CENTRO,K12,1,Matriz,-254 378 745 082 009,-492 736 902 290 061,1,1,1,0,2105-4100,,dlne@fae.edu,http://www2.fae.edu/curitiba/,2105-4195
3880,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,CIÊNCIAS E TECNOLOGIA DO PARANÁ - FACET,FACET,169,,S026,AV. MAL. FLORIANO PEIXOTO,,,470,,1,CENTRO,,1,Matriz,-254 345 542 228 302,-492 704 429 474 023,1,1,1,0,3223-6860,,facet@facet.br,www.facet.br,3223-6860
3881,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,2,Público Estadual,MÚSICA E BELAS ARTES DO PARANÁ - EMBAP,EMBAP,169,,C006M,R. COM. MACEDO,,,254,,1,CENTRO,I13,1,Matriz,-254 309 559 347 475,-492 617 630 924 853,1,1,1,0,3026-0029,,belasartes@embap.pr.gov.br,www.embap.pr.gov.br,3017-2070
3882,,11,EDUCAÇÃO,89,Centro Universitario,1,Educação Superior,11,Particular,CAMPOS DE ANDRADE - UNIANDRADE,Uniandrade,169,,C015,AL. DR. MURICY,,,706,,1,CENTRO,J12,1,Matriz,-25 431 307 892 597,-492 725 641 830 531,1,1,1,0,3219-4290,,ana.vogt@gmail.com,www.uniandrade.edu.br,3219-4290
3883,,11,EDUCAÇÃO,24,Universidade,2,Educação Superior,1,Público Federal,FEDERAL DO PARANÁ - UFPR - Setor de Ciências Jurídicas,UFPR - Ciências Jurídicas,170,,PC05,PÇ. SANTOS ANDRADE,,,50,,1,CENTRO,J13,1,Matriz,-254 290 553 128 404,-492 675 831 203 796,1,1,1,0,3310-2750,,juridica@ufpr.br,www.direito.ufpr.br,3225-1670
3884,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,INTEGRADAS SANTA CRUZ DE CURITIBA - FARESC - Unidade Bonat,FARESC - Bonat,169,,S161A,R. PEDRO BONAT,,,103,,41,NOVO MUNDO,Q10,2,Portão,-254 945 640 241 482,-492 927 329 459 753,1,1,1,0,3248-0311,,elcio@santacruz.br,www.santacruz.br,3248-0311
3885,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,INTEGRADAS ESPÍRITA - FIES,FIES,169,,N834,R. TOBIAS DE MACEDO JÚNIOR,,,246,,46,SANTO INÁCIO,J7,5,Santa Felicidade,-254 294 521 319 499,-493 237 277 852 284,1,1,1,0,(41) 3111 1717,,dirgeral@faculdadeespirita.com.br,www.faculdadeespirita.com.br,(41) 3335 3423
3886,,11,EDUCAÇÃO,89,Centro Universitario,1,Educação Superior,11,Particular,CURITIBA - UNICURITIBA,UNICURITIBA,169,,S015,R. CHILE,,,1678,,8,REBOUÇAS,,1,Matriz,-254 503 466 114 763,-492 652 436 715 106,1,1,1,0,3264-3215,,milton.mayer@unicuritiba.edu.br,www.unicuritiba.edu.br,3213 8726
3887,,11,EDUCAÇÃO,24,Universidade,2,Educação Superior,11,Particular,POSITIVO - Campus Ecoville,Positivo - Ecoville,169,,N908,R. PROF. PEDRO VIRIATO PARIGOT DE SOUZA,,,5300,conectora 5,75,CIDADE INDUSTRIAL,,5,Santa Felicidade,-254 468 341 313 845,-493 588 313 840 626,1,1,1,0,3317--3000,,RONALDOC@UP.COM.BR,www.up.com.br/up/,
3888,,11,EDUCAÇÃO,24,Universidade,2,Educação Superior,11,Particular,CATÓLICA DO PARANÁ - PUC - Campus Curitiba,PUC,170,,S040,R. IMACULADA CONCEIÇÃO,,,1155,,24,PRADO VELHO,,1,Matriz,-254 538 537 386 599,-492 513 901 722 757,1,1,1,0,3271-1215,,,www.pucpr.br,3271-1726
3889,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,2,Público Estadual,ARTES DO PARANÁ - FAP,FAP,169,,E025J,R. DOS FUNCIONÁRIOS,,,1357,,16,CABRAL,H15,1,Matriz,-25 410 615 254 646,-49 247 700 200 067,1,1,1,0,41 32507300,,sac@fap.pr.gov.br,www.fapr.br,41 32507301
3890,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,EVANGÉLICA DO PARANÁ - FEPAR,FEPAR,169,,C400,R. PE. ANCHIETA,,,2770,,11,BIGORRILHO,K9,1,Matriz,-254 353 080 143 873,-493 057 439 282 319,1,1,1,0,3240-5500,,fepar@fepar.edu.br,www.fepar.edu.br,3240-5500
3891,,11,EDUCAÇÃO,24,Universidade,2,Educação Superior,1,Público Federal,TECNÓLOGICA FEDERAL DO PARANÁ - UTFPR - Sede Central,UTFPR - Sede Central,169,,C250,AV. SETE DE SETEMBRO,,,3165,,8,REBOUÇAS,K13,1,Matriz,-254 398 443 012 308,-492 686 290 098 738,1,1,1,0,3310-4545,,reitoria@utfpr.edu.br,www.utfpr.edu.br,3310-4432
3892,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,TECNOLOGIA MARTINUS,Faculdade Martinus,169,,C026,R. PRES. CARLOS CAVALCANTI,,,999,"Entrada também pela Rua 13 de Maio, nº 928",2,SÃO FRANCISCO,J12,1,Matriz,-254 253 753 393 531,-492 747 778 706 552,1,1,1,0,3027-9191,,marcosm@gmail.com,www.imec.br,3232-2142
3894,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,INTEGRADAS CAMÕES - FICA - Sede Centro,FICA - Centro,165,,C015,AL. DR. MURICY,,,707,,1,CENTRO,J12,1,Matriz,-254 314 224 424 835,-492 729 146 199 426,1,1,1,0,3233-8805,,secretaria@camoes.edu.br,www.camoes.edu.br,3233-8805
3895,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,ADMINISTRAÇÃO,FACEL,169,,W014,AV. VICENTE MACHADO,,,156,,1,CENTRO,,1,Matriz,-254 337 726 394 129,-492 785 654 704 659,1,1,1,0,3324-1115,,secretaria@facel.com.br,www.facel.com.br,3324 1115
3896,,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,INTEGRADAS DO BRASIL - UNIBRASIL,Unibrasil,170,,E427,R. KONRAD ADENAUER,,,442,,19,TARUMÃ,J18,3,Boa Vista,-254 258 054 196 198,-492 144 063 525 766,1,1,1,0,3361-4200,,asscom@unibrasil.com.br,www.unibrasil.com.br,3361-4283
3897,41361717,11,EDUCAÇÃO,85,Faculdade,1,Educação superior,11,Particular,LEOCÁDIO JOSÉ CORREIA - FALEC,Falec,169,,N149,R. JOSÉ ANTÔNIO LEPREVOST,,,331,,53,SANTA CÂNDIDA,,3,Boa Vista,-253 777 293 930 223,-492 302 890 591 734,1,1,1,0,3256 5717,,falec@falec.br,www.falec.br,3256 5142
2628,,25,TURISMO,36,Hospedagem,3,Hotel,11,Particular,GRACCO PARK,Gracco Park,123,Instituto Municipal de Turismo,C888,ROD. BR-116,,,19920,Planta Francisco.,66,PINHEIRINHO,U10,7,Pinheirinho,-255 250 463 527 219,-492 974 355 918 102,0,0,0,0,3246-2298,,,,3246-2298
2630,,25,TURISMO,36,Hospedagem,3,Hotel,11,Particular,MILLENIUM,Millenium,123,Instituto Municipal de Turismo,C029,R. MARIANO TORRES,,,718,,1,CENTRO,,1,Matriz,-254 328 344 087 624,-492 618 229 065 411,0,0,0,0,3359-2023,,milleniumhotel@hotmail.com.br,,
2632,,25,TURISMO,36,Hospedagem,3,Hotel,11,Particular,INCA,Inca,123,Instituto Municipal de Turismo,C023,R. JOÃO NEGRÃO,,,370,,1,CENTRO,J13,1,Matriz,-254 325 791 152 453,-49 266 009 686 942,0,0,0,0,3223-8563,,hotelinca@hotmail.com.br,www.hotelinca.com.br,3222-0183
2634,,25,TURISMO,36,Hospedagem,3,Hotel,11,Particular,MANDARIM,Mandarim,123,Instituto Municipal de Turismo,C014J,TRAV. TOBIAS DE MACEDO,,,120,,1,CENTRO,J13,1,Matriz,-254 290 746 603 714,-492 698 101 027 021,0,0,0,0,3233-8618,,nelsonchen2067@hotmail.com,,3233-8618
2639,,25,TURISMO,36,Hospedagem,3,Hotel,11,Particular,PALACE,Palace,123,Instituto Municipal de Turismo,C021,R. BR. DO RIO BRANCO,,,62,,1,CENTRO,J13,1,Matriz,-254 308 970 943 032,-492 690 920 022 158,0,0,0,0,3222-2554,,palacehotel@palacehotelpr.com.br,www.palacehotelpr.com.br,3323-5304
2690,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,BACACHERI,Bacacheri,130,Convenção Batista Paranaense,E321,R. AMAZONAS DE SOUZA AZEVEDO,,,134,,35,BACACHERI,,3,Boa Vista,-254 126 302 238 614,-492 220 477 040 694,0,0,0,0,3363-0327,,,,
2692,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,BAIRRO NOVO - 1ª,Bairro Novo-1ª,130,Convenção Batista Paranaense,S472F,R. ARISTIDES MARQUEZINI,,,1420,,65,SÍTIO CERCADO,W15,8,Bairro Novo,-255 416 544 281 137,-492 486 230 306 273,0,0,0,0,3564-5321,,,,
2695,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,BETEL - CAPÃO DA IMBUIA,Betel,130,Convenção Batista Paranaense,E526D,R. PROF. BENEDITO CONCEIÇÃO,,,1321,,20,CAPÃO DA IMBÚIA,,4,Cajuru,-254 401 222 316 189,-492 122 108 943 973,0,0,0,0,3266-4462,,,,
2697,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,BOM RETIRO,Bom Retiro,130,Convenção Batista Paranaense,N018B,AV. DES. HUGO SIMAS,,,1750,,13,BOM RETIRO,,1,Matriz,-254 038 502 361 467,-492 821 916 559 628,0,0,0,0,3338-7723,,,,
2699,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,CAJURÚ,Cajurú,130,Convenção Batista Paranaense,E501,R. JOSÉ RISSATO,,,93,,20,CAPÃO DA IMBÚIA,,4,Cajuru,-254 409 373 289 273,-492 327 992 090 554,0,0,0,0,3267-2937,,,,
2702,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,CIC - 1ª,Cic-1ª,130,Convenção Batista Paranaense,W547B,R. MARINA DE SOUZA BOARD,,,155,,75,CIDADE INDUSTRIAL,,9,CIC,-255 053 295 019 392,-493 229 452 755 445,0,0,0,0,3327-7208,,,,
2711,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,ESPERANÇA,Esperança,130,Convenção Batista Paranaense,S438,R. MANDIRITUBA,,,1490,,65,SÍTIO CERCADO,,8,Bairro Novo,-255 460 282 906 029,-492 720 859 693 684,0,0,0,0,3289-1539,,,,
2715,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,GUABIROTUBA,Guabirotuba,130,Convenção Batista Paranaense,S713,AV. SEN. SALGADO FILHO,,,2661,,37,UBERABA,,4,Cajuru,-254 721 385 047 195,-492 369 206 050 978,0,0,0,0,3296-4085,,,,
2717,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,JARDIM AMBIENTAL,Jd. Ambiental,130,Convenção Batista Paranaense,E023M,R. SCHILLER,,,1360,,5,ALTO DA RUA XV,,1,Matriz,-254 231 343 570 798,-492 494 605 230 743,0,0,0,0,3262-3224,,,,
2720,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,JARDIM GABINETO,Jd. Gabineto,130,Convenção Batista Paranaense,N966,R. PE. VICTOR DEWOR,,,688,,75,CIDADE INDUSTRIAL,,5,Santa Felicidade,-254 392 497 145 035,-493 604 587 745 773,0,0,0,0,3285-5013,,,,
2722,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,LINDÓIA,Lindóia,130,Convenção Batista Paranaense,S235,R. OSCAR WILDE,,,782,,40,LINDÓIA,P11,2,Portão,-254 816 813 858 228,-492 799 680 098 369,0,0,0,0,3248-1237,,,,3276-2488
2724,,18,RELIGIÃO,28,Igreja,4,Evangélica Batista,11,Particular,MEMORIAL,Memorial,130,Convenção Batista Paranaense,W701,R. JOÃO ALENCAR GUIMARÃES,,,524,,43,SANTA QUITÉRIA,M9,2,Portão,-254 564 801 309 458,-493 090 199 712 965,0,0,0,0,3228-3130,,,,
1019,41393406,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,3,Público Municipal,JOÃO BAPTISTA FONTANA,João Fontana,120,Secretaria Municipal da Educação,S221A,R. PROF. PORTHOS VELOZO,,,619,,25,PAROLIN,,2,Portão,-254 657 938 114 384,-49 261 926 828 709,1,1,0,0,3333-6896,,cmeijbfontana@sme.curitiba.pr.gov.br,,
5456,41605926,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,3,Público Municipal,JOSÉ CARLOS PISANI,José Carlos Pisani,120,Secretaria Municipal da Educação,,,,,275,,74,TATUQUARA,Y8,7,Pinheirinho,-255 690 198 291 859,-493 285 590 752 213,1,1,0,0,3396-5359,,cmeijcpisani@sme.curitiba.pr.gov.br,,
742,41359518,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,APRENDENDO COM AMOR (SÃO LEOPOLDO),Aprendendo com Amor (São Leopoldo),155,,S879I,R. FRANCISCO LICNERSKI,,,383,,37,UBERABA,P19,4,Cajuru,-254 826 399 650 457,-492 035 576 843 746,1,1,0,0,3364-5098,,ceiaprendendocomamor@yahoo.com.br,,
744,41356756,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,A MÃO COOPERADORA - CAMPO COMPRIDO,A Mão Cooperadora - Campo Comprido,155,,W869L,R. GASTÃO DE ABREU PIRES,,,385,"Conjunto Atenas II. Esquina com a Rua Emília Erichsen, 1.",75,CIDADE INDUSTRIAL,M4,9,CIC,-254 541 133 122 551,-493 546 768 858 597,1,1,0,0,3373-7690,,ceiamaocampocomprido@hotmail.com,,
749,41126971,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,ADOLFO BEZERRA DE MENEZES,Dr. Adolfo Bezerra de Menezes,155,,C011,AL. CABRAL,,,340,,1,CENTRO,J12,1,Matriz,-254 297 453 424 286,-492 776 872 630 874,1,1,0,0,3223-6164,,ceiadolfobezerra@hotmail.com,,
751,41127250,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,ANNETTE MACEDO,Annette Macedo,155,,W014,AV. VICENTE MACHADO,,,599,,1,CENTRO,K11,1,Matriz,-254 356 201 826 198,-492 822 313 373 087,1,1,0,0,3224-8634,,EMAM@ONDA.COM.BR,,
753,41380576,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,NOSSA SENHORA DO ROCIO,Nossa Senhora do Rocio,155,,S015,R. CHILE,,,1526,,8,REBOUÇAS,L13,1,Matriz,-25 449 774 461 893,-492 638 911 839 374,1,1,0,0,3332-5759,,ceinossasenhoradorocio@hotmail.com,,3332-5759
755,41356381,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,MEU PEQUENO REINO,Meu Pequeno Reino,155,,C023,R. JOÃO NEGRÃO,,,551,,1,CENTRO,K13,1,Matriz,-254 340 628 259 469,-492 645 814 883 798,1,1,0,0,3223-1555,,ceimeupequenoreino@hotmail.com,,
760,41361946,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,SANTA MARIA DE DEUS,Santa Maria de Deus,155,,W543,R. ANTÔNIO MOACIR RIBEIRO BATISTA,,,150,,75,CIDADE INDUSTRIAL,R7,9,CIC,-254 994 484 849 173,-493 210 268 866 097,1,1,0,0,3246-3186,,ceisantamariadedeus@hotmail.com,,
762,41356977,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CASA DE NAZARÉ,Casa de Nazaré,155,,W207,R. LUIZ BURDA,,,250,Planta Vila Pompéia.,74,TATUQUARA,Y8,7,Pinheirinho,-255 638 353 218 047,-493 114 254 181 164,1,1,0,0,3265-3738,,ceicasadenazare@hotmail.com,,
764,41361962,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,CANTINHO DA CRIANÇA,Cantinho da Criança,155,,S411J,R. MONTE SIÃO,,,345,Planta Moradias Jardim Natal.,66,PINHEIRINHO,U12,7,Pinheirinho,-255 256 482 669 626,-492 738 423 552 848,1,1,0,0,3346-6730,,ceicantinhodacriança@hotmail.com,,
767,41373600,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,BRILHO DO SOL,Brilho do Sol,155,,W311H,R. ADRIANA CERES ZAGO BUENO,,,450,Planta Moradias Santa Rita. Esquina com a Rua Alice Furlanetto Moret.,74,TATUQUARA,X5,7,Pinheirinho,-255 598 100 576 885,-49 339 595 075 582,1,1,0,0,3153-4812,,cei.brilhodosol@aspr.org.br,,
769,41359887,11,EDUCAÇÃO,21,Centro de Educação Infantil,2,Educação Infantil,11,Particular,SÃO LUIZ ORIONE (DOM ORIONE),São Luiz Orione (Dom Orione),155,,W053,R. PROF. BRAZÍLIO OVÍDIO DA COSTA,,,1831,,27,PORTÃO,,2,Portão,-254 631 529 307 195,-493 087 309 016 235,1,1,0,0,3345-4044,,cei_sao_luiz_orione@hotmail.com,,
823,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,CURITIBANO - Sede de Tênis,Curitibano - Sede de Tênis,156,,S016,R. LAMENHA LINS,,,2691,,25,PAROLIN,,2,Portão,-254 591 314 592 133,-4 926 571 323 218,0,0,0,0,3332-2028,,,,
825,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,MERCÊS,Clube de Campo Mercês,156,,N715,R. VALÉRIO HAISI,,,262,,63,SANTA FELICIDADE,,5,Santa Felicidade,-254 074 372 352 511,-493 320 408 279 015,0,0,0,0,3372-1519,,,,
827,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,TRÊS MARIAS,Clube de Campo Três Marias,156,,N876,AV. TRÊS MARIAS,,,274,,60,SÃO BRAZ,,5,Santa Felicidade,-254 206 518 933 603,-493 548 073 188 435,0,0,0,0,3370-3030,,,,
832,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,XADREZ DE CURITIBA,Clube de Xadrez de Curitiba,156,,C012,R. XV DE NOVEMBRO,,,266,,1,CENTRO,,1,Matriz,-254 312 124 184 699,-492 711 648 319 753,0,0,0,0,3222-4539,,,,
834,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,SUBTENENTES E SARGENTOS DO EXÉRCITO,Clube dos Subtenentes,156,,N033,R. COM. FONTANA,,,57,,3,CENTRO CÍVICO,,1,Matriz,-25 418 665 375 207,-492 680 327 345 778,0,0,0,0,3252-4423,,,,
836,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,LITERÁRIO,Literário,156,,C300,AV. REPÚBLICA ARGENTINA,,,3310,,27,PORTÃO,,2,Portão,-254 751 940 740 293,-492 938 997 263 868,0,0,0,0,3345-2266,,,,
838,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,RIO BRANCO,Rio Branco,156,,N137,R. FERNANDO DE NORONHA,,,692,,53,SANTA CÂNDIDA,,3,Boa Vista,-253 795 266 385 026,-492 357 366 778 568,0,0,0,0,3256-4445,,,,
841,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,SÍRIO LIBANÊS DO PARANÁ - Alto da XV,Sírio Libanês,156,,E025M,R. PE. GERMANO MAYER,,,1347,,5,ALTO DA RUA XV,,1,Matriz,-254 233 215 015 835,-492 488 421 790 406,0,0,0,0,3362-5533,,,,
843,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,ESPORTE CLUBE OLÍMPICO,Esporte Clube Olímpico,156,,S527,R. FRANCISCO DEROSSO,,,3269,,57,XAXIM,,6,Boqueirão,-255 162 955 611 987,-492 549 248 342 579,0,0,0,0,3275-7106,,,,
845,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,ALMIR NELSON DE ALMEIDA,Ginásio do Tarumã,159,,E430,AV. VICTOR FERREIRA DO AMARAL,,,1749,,19,TARUMÃ,,3,Boa Vista,-254 285 085 875 081,-492 224 544 704 264,0,0,0,0,3266-5173,,,,
847,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,ÍCARO ATLÉTICO,Clube Ícaro,156,,E004H,AV. MUNHOZ DA ROCHA,,,1359,,16,CABRAL,,1,Matriz,-254 052 777 370 235,-492 481 186 910 917,0,0,0,0,3252-4054,,,,
852,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,LIONS CLUBE INTERNACIONAL,Lions Centro,156,,C012,R. XV DE NOVEMBRO,,,556,,1,CENTRO,,1,Matriz,-25 430 184 006 099,-49 268 465 609 321,0,0,0,0,3223-1878,,,,
854,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,PARANÁ CLUBE - Rebouças,Paraná Clube - Rebouças,156,,S007,R. ENGS. REBOUÇAS,,,1100,,7,JARDIM BOTÂNICO,,1,Matriz,-254 394 688 330 393,-49 257 006 805 953,0,0,0,0,3016-6240,,,,
856,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,PARANÁ CLUBE - Jardim Botânico,Paraná Clube - Jardim Botânico,156,,C888,ROD. BR-116,,,10000,,7,JARDIM BOTÂNICO,,1,Matriz,-254 510 369 233 595,-492 431 945 175 728,0,0,0,0,3019-2927,,,,
861,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,BENEFICENTE NIPO BRASILEIRA,Sociedade Nipo Brasileira,156,,S740,R. PE. JÚLIO SAAVEDRA,,,598,,37,UBERABA,,4,Cajuru,-25 478 924 666 233,-492 325 624 741 308,0,0,0,0,3272-4123,,,,
863,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,HÍPICA PARANAENSE,Hípica,156,,C888,ROD. BR-116,,,5861,,19,TARUMÃ,I17,3,Boa Vista,-254 235 310 254 056,-492 248 440 845 715,0,0,0,0,3266-6644,,,,
865,,12,ESPORTE,13,Unidade Desportiva,4,Clube Recreativo,11,Particular,OPERÁRIA INTER ÁGUA VERDE,Sociedade Água Verde,156,,S003,AV. IGUAÇÚ,,,2712,,9,AGUA VERDE,,2,Portão,-254 486 156 782 761,-492 874 162 641 899,0,0,0,0,3242-1925,,,,
870,,12,ESPORTE,13,Unidade Desportiva,8,Estádio Amador,11,Particular,TRIEST FUTEBOL CLUB,Clube de Futebol Triest,156,,N720B,R. PROF. FRANCISCO ZARDO,,,37,,63,SANTA FELICIDADE,,5,Santa Felicidade,-254 055 787 724 325,-493 432 918 338 157,0,0,0,0,3273-6185,,,,
879,,20,SAÚDE,33,Unidade de Saúde - CAPS,2,Especializada em Saúde Mental,3,Público Municipal,PINHEIRINHO,Pinheirinho,122,Secretaria Municipal da Saúde,W157,R. NOSSA SENHORA DO PERPÉTUO SOCORRO,,,201,"Atende o DS Portão, Pinheirinho, Boqueirão, CIC, e Bairro Novo.",58,CAPÃO RASO,S9,7,Pinheirinho,-25 509 637 239 479,-492 968 890 484 584,0,0,0,0,3212-1433,,,,
3707,,10,ECONOMIA,16,Shopping,2,Shopping Center,11,Particular,PINHEIRINHO,Pinheirinho,131,Secretaria Municipal de Finanças,C302,AV. WINSTON CHURCHILL,,,2630,,66,PINHEIRINHO,T10,7,Pinheirinho,-255 198 783 861 069,-492 958 631 287 501,0,0,0,0,3346-5099,,shoprg@uol.com.br,http://www.shoppingpinheirinho.com.br/,
9195,,6,ASSISTÊNCIA SOCIAL,10,Entidade Social,5,Unidade Social Básica,11,Particular,ASSOCIAÇÃO BEM AVENTURADA IMELDA,Associação Bem Aventurada Imelda,115,Fundação de Ação Social,S927,R. ESPER JORGE CHUERI,,,1835,,21,CAJURU,,4,Cajuru,,,1,1,0,0,3226-3340,,lorgnagiocondo@yahoo.com.br,,
9360,,6,ASSISTÊNCIA SOCIAL,10,Entidade Social,5,Unidade Social Básica,11,Particular,ASSOCIAÇÃO BENEFICENTE CURITIBANA,Associação Beneficente Curitibana - ABC,115,Fundação de Ação Social,E321,R. AMAZONAS DE SOUZA AZEVEDO,,,134,,35,BACACHERI,,3,Boa Vista,,,1,1,0,0,3263-3573,,abcvida@abcvida.org.br,,
3758,,20,SAÚDE,31,Unidade de Saúde,8,Saúde da Família,3,Público Municipal,SALVADOR ALLENDE,Salvador Allende,122,Secretaria Municipal da Saúde,S453,R. CELESTE TORTATO GABARDO,,,0,Entre as Ruas Cruzeiro do Sul e Califórnia,65,SÍTIO CERCADO,W12,8,Bairro Novo,-255 433 258 849 357,-492 770 675 017 794,1,1,1,0,3227-4059,,,,
